STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA
48,121020005009489,2,NULL,1,NULL,NULL,NULL,201,35000,'Faribanks-N. Houston',NULL,'US 290 EB ML','2.10 MI SE OF BW 8',5.3,NULL,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,19,2018,NULL,NULL,37300,2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,05,NULL,NULL,NULL,NULL,32.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,121020005009494,2,5,1,00000,0,NULL,201,35000,'Gessner Dr.',NULL,'US 290 WB ML','1.45 MI E of BW 8',5.36,17.864,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,19,2016,NULL,NULL,20210,2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,33.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,121020005009495,2,5,1,00000,0,NULL,201,35000,'Gessner Dr.',NULL,'US 290 EB ML','1.45 MI E OF BW 8',5.36,17.864,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,19,2018,NULL,NULL,20210,2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,33.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,121020005009517,2,5,1,00000,0,NULL,201,35000,'W. 34TH STREET',NULL,'US 290 WB ML','1.65 MI NW OF IH 610',5.16,NULL,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,17,2016,NULL,NULL,10000,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,05,NULL,NULL,NULL,NULL,10.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,121020011005143,2,4,1,00000,0,NULL,201,35000,'AIRTEX DR.',NULL,'IH 45 NB','4 MI S OF FM 1960',5.16,1.287,NULL,NULL,NULL,NULL,NULL,3,3,NULL,NULL,17,1997,NULL,NULL,7530,2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,15.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,121020011005145,2,4,1,00000,0,NULL,201,35000,'AIRTEX DR',NULL,'IH 45 SB & HOV','2.93 MI N JCT BW8 & IH45',5.16,1.287,NULL,NULL,NULL,NULL,NULL,3,3,NULL,NULL,17,1997,NULL,NULL,7530,2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,15.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,121020011005163,2,4,1,00000,0,NULL,201,35000,'RICHEY RD',NULL,'IH 45 NB','2 MI S OF FM 1960',5.36,1.127,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,17,1997,NULL,NULL,9930,2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,15.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,121020011005173,2,1,8,00045,0,NULL,201,35000,'IH 45 SBFR',NULL,'IH 45 HOV T-RAMP','1.34 MI N OF GREENS BAYOU',6.78,63.004,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,17,1997,NULL,NULL,31480,2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,05,NULL,NULL,NULL,NULL,14.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,121020011005192,2,4,1,00000,0,NULL,201,35000,'RICHEY RD',NULL,'IH 45 SB & HOV','2 MI S OF FM 1960',5.16,1.127,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,17,1997,NULL,NULL,9930,2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,15.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,121020011006092,2,3,8,00008,0,NULL,201,35000,'BW 8 EBFR & WBFR',NULL,'IH 45 ML','IH 45 ML',4.95,9.436,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,17,1989,NULL,NULL,18000,2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,13.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,121020011006098,2,3,8,00008,0,NULL,201,35000,'IH 45 NBFR & BW 8 EBFR',NULL,'IH 45 NB / BW 8 EB','IH 45 NB TO BW 8 EB',8.53,9.646,NULL,NULL,NULL,NULL,NULL,5,3,NULL,NULL,12,1986,NULL,NULL,44028,2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,8.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,121020011006106,2,5,0,00000,0,NULL,201,35000,'GULF BANK RD',NULL,'IH 45 SB','6.0 MI N OF IH 610',5.08,53.767,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,19,1989,NULL,NULL,5000,2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,13.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,121020011006107,2,5,0,00000,0,NULL,201,35000,'GULF BANK RD',NULL,'IH 45 NB','6.0 MI N OF IH 610',5.11,53.767,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,19,1989,NULL,NULL,5000,2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,13.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,121020011006108,2,3,1,00249,0,NULL,201,35000,'SH 249',NULL,'IH 45 SB','2.0 MI N OF SPUR 261',5.41,37.243,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,14,1989,NULL,NULL,43000,2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,13.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,1,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,121020011006109,2,3,1,00249,0,NULL,201,35000,'SH 249',NULL,'IH 45 NB','2.0 MI N OF SPUR 261',5.46,37.243,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,14,1989,NULL,NULL,43000,2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,13.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,1,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,121020011006110,2,5,0,00000,0,NULL,201,35000,'WEST RD',NULL,'IH 45 SB','8.0 MI N OF IH 610',5.05,56.692,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,19,1989,NULL,NULL,5000,2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,13.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,121020011006111,2,5,0,00000,0,NULL,201,35000,'WEST RD',NULL,'IH 45 NB','8.0 MI N OF IH 610',5.13,56.692,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,19,1989,NULL,NULL,5000,2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,13.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,121020011006112,2,3,1,00525,0,NULL,201,35000,'FM 525 (ALDINE BENDER)',NULL,'IH 45 SB & HOV','0.6 MI S OF BELTWAY 8',5.11,0.034,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,16,1989,NULL,NULL,30070,2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,14.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,121020011006113,2,3,1,00525,0,NULL,201,35000,'FM 525 (ALDINE BENDER)',NULL,'IH 45 NB','0.6 MI S OF BELTWAY 8',5.11,0.066,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,16,1989,NULL,NULL,30070,2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,14.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,121020011006114,2,3,1,00525,0,NULL,201,35000,'FM 525 (ALDINE BENDER)',NULL,'IH 45 NB OFF RAMP','0.6 MI S OF BELTWAY 8',4.95,0.056,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,16,1989,NULL,NULL,31000,2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,20.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,121020011006141,2,5,1,00000,0,NULL,201,00000,'RANKIN RD',NULL,'IH 45 NB','1.8 MI N OF BWY 8',5.54,62.365,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,19,1997,NULL,NULL,5000,2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,14.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,121020011006142,2,5,1,00000,0,NULL,201,35000,'RANKIN RD',NULL,'IH 45 SB & HOV','1.8 MI N OF BWY 8',5.23,1.287,NULL,NULL,NULL,NULL,NULL,6,3,NULL,NULL,19,1997,NULL,NULL,5000,2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,14.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,121020011006283,2,3,8,00008,0,NULL,201,35000,'BW 8 EBFR & WBFR',NULL,'IH 45 NB OFF-RAMP','IH 45 & BW 8 INTERCHANGE',5.33,7.522,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,14,1995,NULL,NULL,10000,2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,05,NULL,NULL,NULL,NULL,13.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,1,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,121020017707183,2,5,1,00000,0,NULL,201,00000,'ALDINE MAIL ROUTE',NULL,'US 59','2.78 MI S OF BWY 8',5.59,11.439,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,19,1995,NULL,NULL,10000,2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,00,NULL,NULL,NULL,NULL,15.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,121020017707184,2,5,1,00000,0,NULL,201,00000,'LAUDER RD',NULL,'US 59','2.22 MI S OF BWY 8',5.69,10.53,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,19,1995,NULL,NULL,5000,2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,00,NULL,NULL,NULL,NULL,11.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
